mlsFNo,created_at,len_val,format_type
RES-1990-1979,Nov 18 2025 12:00AM,19,US_TEXT
RES-1990-1978,Nov 18 2025 12:00AM,19,US_TEXT
RES-1990-1977,Nov 18 2025 12:00AM,19,US_TEXT
RES-1990-1975,Nov 18 2025 12:00AM,19,US_TEXT
RES-1990-1965,Nov 18 2025 12:00AM,19,US_TEXT
RES-1990-1962,Nov 18 2025 12:00AM,19,US_TEXT
RES-1990-1705,Nov 18 2025 12:00AM,19,US_TEXT
RES-1990-1697,Nov 18 2025 12:00AM,19,US_TEXT
RES-1990-1696,Nov 18 2025 12:00AM,19,US_TEXT
RES-1990-1695,Nov 18 2025 12:00AM,19,US_TEXT
RES-1990-1689,Nov 18 2025 12:00AM,19,US_TEXT
RES-1990-1687,Nov 18 2025 12:00AM,19,US_TEXT
RES-1990-1684,Nov 18 2025 12:00AM,19,US_TEXT
RES-1990-1680,Nov 18 2025 12:00AM,19,US_TEXT
RES-1990-1667,Nov 18 2025 12:00AM,19,US_TEXT
RES-1990-1656,Nov 18 2025 12:00AM,19,US_TEXT
RES-1990-1647,Nov 18 2025 12:00AM,19,US_TEXT
RES-1990-1640,Nov 18 2025 12:00AM,19,US_TEXT
RES-1990-1638,Nov 18 2025 12:00AM,19,US_TEXT
RES-1990-1637,Nov 18 2025 12:00AM,19,US_TEXT
RES-1990-1628,Nov 18 2025 12:00AM,19,US_TEXT
RES-1990-1619,Nov 18 2025 12:00AM,19,US_TEXT
RES-1990-1618,Nov 18 2025 12:00AM,19,US_TEXT
RES-1990-1604,Nov 18 2025 12:00AM,19,US_TEXT
RES-1990-1602,Nov 18 2025 12:00AM,19,US_TEXT
RES-1990-1595,Nov 18 2025 12:00AM,19,US_TEXT
RES-1990-1594,Nov 18 2025 12:00AM,19,US_TEXT
RES-1990-1586,Nov 18 2025 12:00AM,19,US_TEXT
RES-1990-1585,Nov 18 2025 12:00AM,19,US_TEXT
RES-1990-1581,Nov 18 2025 12:00AM,19,US_TEXT
RES-1990-1576,Nov 18 2025 12:00AM,19,US_TEXT
RES-1990-1574,Nov 18 2025 12:00AM,19,US_TEXT
RES-1990-1573,Nov 18 2025 12:00AM,19,US_TEXT
RES-1990-1570,Nov 18 2025 12:00AM,19,US_TEXT
RES-1990-1565,Nov 18 2025 12:00AM,19,US_TEXT
RES-1563,Nov 18 2025 12:00AM,19,US_TEXT
RES-1990-1562,Nov 18 2025 12:00AM,19,US_TEXT
RES-1990-1559,Nov 18 2025 12:00AM,19,US_TEXT
RES-1990-1555,Nov 18 2025 12:00AM,19,US_TEXT
RES-1990-1552,Nov 18 2025 12:00AM,19,US_TEXT
RES-1990-1549,Nov 18 2025 12:00AM,19,US_TEXT
RES-1990-1540,Nov 18 2025 12:00AM,19,US_TEXT
RES-1990-1539,Nov 18 2025 12:00AM,19,US_TEXT
RES-1990-1537,Nov 18 2025 12:00AM,19,US_TEXT
RES-1990-1509,Nov 18 2025 12:00AM,19,US_TEXT
RES-1990-1506,Nov 18 2025 12:00AM,19,US_TEXT
RES-1990-1505,Nov 18 2025 12:00AM,19,US_TEXT
RES-1990-1495,Nov 18 2025 12:00AM,19,US_TEXT
RES-1990-1490,Nov 18 2025 12:00AM,19,US_TEXT
RES-1990-1491,Nov 18 2025 12:00AM,19,US_TEXT
RES-1990-1481,Nov 18 2025 12:00AM,19,US_TEXT
RES-1990-1479,Nov 18 2025 12:00AM,19,US_TEXT
RES-1990-1477,Nov 18 2025 12:00AM,19,US_TEXT
RES-1990-1469,Nov 18 2025 12:00AM,19,US_TEXT
RES-1990-1468,Nov 18 2025 12:00AM,19,US_TEXT
RES-1990-1462,Nov 18 2025 12:00AM,19,US_TEXT
RES-1990-1458,Nov 18 2025 12:00AM,19,US_TEXT
RES-1990-1455,Nov 18 2025 12:00AM,19,US_TEXT
RES-1990-1454,Nov 18 2025 12:00AM,19,US_TEXT
RES-1990-1449,Nov 18 2025 12:00AM,19,US_TEXT
RES-1990-1448,Nov 18 2025 12:00AM,19,US_TEXT
RES-1990-1444,Nov 18 2025 12:00AM,19,US_TEXT
RES-1990-1441,Nov 18 2025 12:00AM,19,US_TEXT
RES-1990-1440,Nov 18 2025 12:00AM,19,US_TEXT
RES-1990-1436,Nov 18 2025 12:00AM,19,US_TEXT
RES-1990-1430,Nov 18 2025 12:00AM,19,US_TEXT
RES-1992-1422,Nov 18 2025 12:00AM,19,US_TEXT
RES-1990-1421,Nov 18 2025 12:00AM,19,US_TEXT
RES-1990-1413,Nov 18 2025 12:00AM,19,US_TEXT
RES-1990-1412,Nov 18 2025 12:00AM,19,US_TEXT
RES-1989-1822,Nov 18 2025 12:00AM,19,US_TEXT
RES-1989-1821,Nov 18 2025 12:00AM,19,US_TEXT
RES-1989-1816,Nov 18 2025 12:00AM,19,US_TEXT
RES-1989-1812,Nov 18 2025 12:00AM,19,US_TEXT
RES-1989-1810,Nov 18 2025 12:00AM,19,US_TEXT
RES-1989-1807,Nov 18 2025 12:00AM,19,US_TEXT
RES-1989-1804,Nov 17 2025 12:00AM,19,US_TEXT
RES-1989-1801,Nov 17 2025 12:00AM,19,US_TEXT
RES-1989-1800,Nov 17 2025 12:00AM,19,US_TEXT
RES-1989-1799,Nov 17 2025 12:00AM,19,US_TEXT
RES-1989-1798,Nov 17 2025 12:00AM,19,US_TEXT
RES-1989-1795,Nov 17 2025 12:00AM,19,US_TEXT
RES-1989-1794,Nov 17 2025 12:00AM,19,US_TEXT
RES-1989-1575,Nov 17 2025 12:00AM,19,US_TEXT
RES-1989-1571,Nov 17 2025 12:00AM,19,US_TEXT
RES-1989-1568,Nov 17 2025 12:00AM,19,US_TEXT
RES-1989-1792,Nov 17 2025 12:00AM,19,US_TEXT
RES-1989-1790,Nov 17 2025 12:00AM,19,US_TEXT
RES-1989-1789,Nov 17 2025 12:00AM,19,US_TEXT
RES-1989-1788,Nov 17 2025 12:00AM,19,US_TEXT
RES-1989-1787,Nov 17 2025 12:00AM,19,US_TEXT
RES-1989-1786,Nov 17 2025 12:00AM,19,US_TEXT
RES-1989-1785,Nov 17 2025 12:00AM,19,US_TEXT
RES-1989-1782,Nov 17 2025 12:00AM,19,US_TEXT
RES-1989-1781,Nov 17 2025 12:00AM,19,US_TEXT
RES-1989-1780,Nov 17 2025 12:00AM,19,US_TEXT
RES-1989-1778,Nov 17 2025 12:00AM,19,US_TEXT
RES-1989-1772,Nov 17 2025 12:00AM,19,US_TEXT
RES-1989-1758,Nov 17 2025 12:00AM,19,US_TEXT
RES-1989-1757,Nov 17 2025 12:00AM,19,US_TEXT
RES-1989-1756,Nov 17 2025 12:00AM,19,US_TEXT
RES-1989-1752,Nov 17 2025 12:00AM,19,US_TEXT
RES-1989-1749,Nov 17 2025 12:00AM,19,US_TEXT
RES-1989-1748,Nov 17 2025 12:00AM,19,US_TEXT
RES-1989-1747,Nov 17 2025 12:00AM,19,US_TEXT
RES-1989-1746,Nov 17 2025 12:00AM,19,US_TEXT
RES-1989-1745,Nov 17 2025 12:00AM,19,US_TEXT
RES-1989-1744,Nov 17 2025 12:00AM,19,US_TEXT
RES-1989-1743,Nov 17 2025 12:00AM,19,US_TEXT
RES-1989-1742,Nov 17 2025 12:00AM,19,US_TEXT
RES-1989-1741,Nov 17 2025 12:00AM,19,US_TEXT
RES-1989-1740,Nov 17 2025 12:00AM,19,US_TEXT
RES-1989-1738,Nov 17 2025 12:00AM,19,US_TEXT
RES-1989-1737,Nov 17 2025 12:00AM,19,US_TEXT
RES-1989-1736,Nov 17 2025 12:00AM,19,US_TEXT
RES-1989-1735,Nov 17 2025 12:00AM,19,US_TEXT
RES-1989-1733,Nov 17 2025 12:00AM,19,US_TEXT
RES-1989-1732,Nov 17 2025 12:00AM,19,US_TEXT
RES-1989-1731,Nov 17 2025 12:00AM,19,US_TEXT
RES-1989-1729,Nov 17 2025 12:00AM,19,US_TEXT
RES-1989-1728,Nov 17 2025 12:00AM,19,US_TEXT
RES-1989-1724,Nov 17 2025 12:00AM,19,US_TEXT
RES-1989-1722,Nov 17 2025 12:00AM,19,US_TEXT
RES-1989-1721,Nov 17 2025 12:00AM,19,US_TEXT
RES-1989-1720,Nov 17 2025 12:00AM,19,US_TEXT
RES-1989-1719,Nov 17 2025 12:00AM,19,US_TEXT
RES-1989-1718,Nov 17 2025 12:00AM,19,US_TEXT
RES-1989-1717,Nov 17 2025 12:00AM,19,US_TEXT
RES-1989-1716,Nov 17 2025 12:00AM,19,US_TEXT
RES-1989-1713,Nov 17 2025 12:00AM,19,US_TEXT
RES-1989-1712,Nov 17 2025 12:00AM,19,US_TEXT
RES-1989-1711,Nov 17 2025 12:00AM,19,US_TEXT
RES-1989-1710,Nov 17 2025 12:00AM,19,US_TEXT
RES-1989-1709,Nov 17 2025 12:00AM,19,US_TEXT
RES-1989-1707,Nov 17 2025 12:00AM,19,US_TEXT
RES-1989-1705,Nov 17 2025 12:00AM,19,US_TEXT
RES-1989-1702,Nov 17 2025 12:00AM,19,US_TEXT
RES-1989-1699,Nov 17 2025 12:00AM,19,US_TEXT
RES-1989-1696,Nov 17 2025 12:00AM,19,US_TEXT
RES-1989-1695,Nov 17 2025 12:00AM,19,US_TEXT
RES-1989-1694,Nov 17 2025 12:00AM,19,US_TEXT
RES-1989-1691,Nov 17 2025 12:00AM,19,US_TEXT
RES-1989-1690,Nov 17 2025 12:00AM,19,US_TEXT
RES-1989-1688,Nov 17 2025 12:00AM,19,US_TEXT
RES-1989-1684,Nov 17 2025 12:00AM,19,US_TEXT
RES-1989-1681,Nov 17 2025 12:00AM,19,US_TEXT
RES-1989-1680,Nov 17 2025 12:00AM,19,US_TEXT
RES-1989-1679,Nov 17 2025 12:00AM,19,US_TEXT
RES-1989-1675,Nov 17 2025 12:00AM,19,US_TEXT
RES-1989-1672,Nov 17 2025 12:00AM,19,US_TEXT
RES-1989-1670,Nov 17 2025 12:00AM,19,US_TEXT
RES-1989-1668,Nov 17 2025 12:00AM,19,US_TEXT
RES-1989-1667,Nov 17 2025 12:00AM,19,US_TEXT
RES-1989-1666,Nov 17 2025 12:00AM,19,US_TEXT
RES-1989-1665,Nov 17 2025 12:00AM,19,US_TEXT
RES-1989-1664,Nov 17 2025 12:00AM,19,US_TEXT
RES-1989-1663,Nov 17 2025 12:00AM,19,US_TEXT
RES-1989-1661,Nov 17 2025 12:00AM,19,US_TEXT
RES-1989-413,Nov 17 2025 12:00AM,19,US_TEXT
RES-1989-406,Nov 17 2025 12:00AM,19,US_TEXT
RES-1989-401,Nov 17 2025 12:00AM,19,US_TEXT
RES-1989-400,Nov 17 2025 12:00AM,19,US_TEXT
RES-1989-396,Nov 17 2025 12:00AM,19,US_TEXT
RES-1989-390,Nov 17 2025 12:00AM,19,US_TEXT
RES-1989-384,Nov 17 2025 12:00AM,19,US_TEXT
RES-1989-382,Nov 17 2025 12:00AM,19,US_TEXT
RES-1989-380,Nov 17 2025 12:00AM,19,US_TEXT
RES-1991-5144,Nov 21 2025 12:00AM,19,US_TEXT
RES-1991-5139,Nov 21 2025 12:00AM,19,US_TEXT
RES-1991-5133,Nov 21 2025 12:00AM,19,US_TEXT
RES-1991-562,Nov 21 2025 12:00AM,19,US_TEXT
RES-1991-561,Nov 21 2025 12:00AM,19,US_TEXT
RES-1991-560,Nov 21 2025 12:00AM,19,US_TEXT
RES-1991-559,Nov 21 2025 12:00AM,19,US_TEXT
RES-1991-558,Nov 21 2025 12:00AM,19,US_TEXT
RES-1991-556,Nov 21 2025 12:00AM,19,US_TEXT
RES-1991-555,Nov 21 2025 12:00AM,19,US_TEXT
RES-1991-553,Nov 21 2025 12:00AM,19,US_TEXT
RES-1991-552,Nov 21 2025 12:00AM,19,US_TEXT
RES-1991-551,Nov 21 2025 12:00AM,19,US_TEXT
RES-1991-544,Nov 21 2025 12:00AM,19,US_TEXT
RES-1991-540,Nov 21 2025 12:00AM,19,US_TEXT
RES-1991-533,Nov 21 2025 12:00AM,19,US_TEXT
RES-1991-532,Nov 21 2025 12:00AM,19,US_TEXT
RES-1991-518,Nov 21 2025 12:00AM,19,US_TEXT
RES-1991-517,Nov 21 2025 12:00AM,19,US_TEXT
RES-1991-515,Nov 21 2025 12:00AM,19,US_TEXT
RES-1991-512,Nov 21 2025 12:00AM,19,US_TEXT
RES-1991-549,Nov 21 2025 12:00AM,19,US_TEXT
RES-1991-548,Nov 21 2025 12:00AM,19,US_TEXT
RES-1991-547,Nov 21 2025 12:00AM,19,US_TEXT
RES-1991-546,Nov 21 2025 12:00AM,19,US_TEXT
RES-1991-545,Nov 21 2025 12:00AM,19,US_TEXT
RES-1991-543,Nov 21 2025 12:00AM,19,US_TEXT
RES-1991-542,Nov 21 2025 12:00AM,19,US_TEXT
RES-1991-541,Nov 21 2025 12:00AM,19,US_TEXT
RES-1991-539,Nov 21 2025 12:00AM,19,US_TEXT
RES-1991-538,Nov 21 2025 12:00AM,19,US_TEXT
RES-1991-537,Nov 21 2025 12:00AM,19,US_TEXT
RES-1991-531,Nov 21 2025 12:00AM,19,US_TEXT
RES-1991-530,Nov 21 2025 12:00AM,19,US_TEXT
RES-1991-529,Nov 21 2025 12:00AM,19,US_TEXT
RES-1991-527,Nov 21 2025 12:00AM,19,US_TEXT
RES-1991-7681,Nov 21 2025 12:00AM,19,US_TEXT
RES-1991-7680,Nov 21 2025 12:00AM,19,US_TEXT
RES-1991-7679,Nov 21 2025 12:00AM,19,US_TEXT
RES-1991-7678,Nov 21 2025 12:00AM,19,US_TEXT
RES-1991-7677,Nov 21 2025 12:00AM,19,US_TEXT
RES-1991-7676,Nov 21 2025 12:00AM,19,US_TEXT
RES-1991-7675,Nov 21 2025 12:00AM,19,US_TEXT
RES-1991-7674,Nov 21 2025 12:00AM,19,US_TEXT
RES-1991-7673,Nov 21 2025 12:00AM,19,US_TEXT
RES-1991-7672,Nov 21 2025 12:00AM,19,US_TEXT
RES-1991-7671,Nov 21 2025 12:00AM,19,US_TEXT
RES-1991-7658,Nov 21 2025 12:00AM,19,US_TEXT
RES-1991-7646,Nov 21 2025 12:00AM,19,US_TEXT
RES-1991-7642,Nov 21 2025 12:00AM,19,US_TEXT
RES-1991-7640,Nov 21 2025 12:00AM,19,US_TEXT
RES-1991-7639,Nov 21 2025 12:00AM,19,US_TEXT
RES-1991-7638,Nov 21 2025 12:00AM,19,US_TEXT
RES-1991-7610,Nov 21 2025 12:00AM,19,US_TEXT
RES-1991-7609,Nov 21 2025 12:00AM,19,US_TEXT
RES-1991-7608,Nov 21 2025 12:00AM,19,US_TEXT
RES-1991-7607,Nov 21 2025 12:00AM,19,US_TEXT
RES-1991-7603,Nov 21 2025 12:00AM,19,US_TEXT
RES-1991-7602,Nov 21 2025 12:00AM,19,US_TEXT
RES-1991-7600,Nov 21 2025 12:00AM,19,US_TEXT
RES-1991-7590,Nov 21 2025 12:00AM,19,US_TEXT
RES-1991-7589,Nov 21 2025 12:00AM,19,US_TEXT
RES-1991-7588,Nov 21 2025 12:00AM,19,US_TEXT
RES-1991-7587,Nov 21 2025 12:00AM,19,US_TEXT
RES-1991-7572,Nov 21 2025 12:00AM,19,US_TEXT
RES-1991-7565,Nov 21 2025 12:00AM,19,US_TEXT
RES-1991-7562,Nov 21 2025 12:00AM,19,US_TEXT
RES-1991-3557,Nov 21 2025 12:00AM,19,US_TEXT
RES-1991-7550,Nov 21 2025 12:00AM,19,US_TEXT
RES-1991-7549,Nov 21 2025 12:00AM,19,US_TEXT
RES-1991-7548,Nov 21 2025 12:00AM,19,US_TEXT
RES-1991-7545,Nov 21 2025 12:00AM,19,US_TEXT
RES-1991-7546,Nov 21 2025 12:00AM,19,US_TEXT
RES-1991-7541,Nov 21 2025 12:00AM,19,US_TEXT
RES-1991-7539,Nov 21 2025 12:00AM,19,US_TEXT
RES-1991-7532,Nov 21 2025 12:00AM,19,US_TEXT
RES-1991-7531,Nov 21 2025 12:00AM,19,US_TEXT
RES-1991-7528,Nov 21 2025 12:00AM,19,US_TEXT
RES-1991-7527,Nov 21 2025 12:00AM,19,US_TEXT
RES-1991-7521,Nov 21 2025 12:00AM,19,US_TEXT
RES-1991-7518,Nov 21 2025 12:00AM,19,US_TEXT
RES-1991-7517,Nov 21 2025 12:00AM,19,US_TEXT
RES-1991-7515,Nov 21 2025 12:00AM,19,US_TEXT
RES-1991-7514,Nov 21 2025 12:00AM,19,US_TEXT
RES-1991-7510,Nov 21 2025 12:00AM,19,US_TEXT
RES-1991-7503,Nov 21 2025 12:00AM,19,US_TEXT
RES-1991-7500,Nov 21 2025 12:00AM,19,US_TEXT
RES-1991-7497,Nov 21 2025 12:00AM,19,US_TEXT
RES-1991-7489,Nov 21 2025 12:00AM,19,US_TEXT
RES-1991-7487,Nov 21 2025 12:00AM,19,US_TEXT
RES-1991-7484,Nov 21 2025 12:00AM,19,US_TEXT
RES-1991-7473,Nov 21 2025 12:00AM,19,US_TEXT
RES-1991-7472,Nov 21 2025 12:00AM,19,US_TEXT
RES-1991-7468,Nov 21 2025 12:00AM,19,US_TEXT
RES-1991-7466,Nov 21 2025 12:00AM,19,US_TEXT
RES-1991-7464,Nov 21 2025 12:00AM,19,US_TEXT
RES-1991-7463,Nov 21 2025 12:00AM,19,US_TEXT
RES-1991-7462,Nov 21 2025 12:00AM,19,US_TEXT
RES-1991-7459,Nov 21 2025 12:00AM,19,US_TEXT
RES-1991-7458,Nov 21 2025 12:00AM,19,US_TEXT
RES-1991-7456,Nov 21 2025 12:00AM,19,US_TEXT
RES-1991-7452,Nov 21 2025 12:00AM,19,US_TEXT
RES-1991-7451,Nov 21 2025 12:00AM,19,US_TEXT
RES-1991-7447,Nov 21 2025 12:00AM,19,US_TEXT
RES-1991-7446,Nov 21 2025 12:00AM,19,US_TEXT
RES-1991-7445,Nov 21 2025 12:00AM,19,US_TEXT
RES-1991-7442,Nov 21 2025 12:00AM,19,US_TEXT
RES-1991-7441,Nov 21 2025 12:00AM,19,US_TEXT
RES-1991-7439,Nov 21 2025 12:00AM,19,US_TEXT
RES-1991-7438,Nov 21 2025 12:00AM,19,US_TEXT
RES-1991-7437,Nov 21 2025 12:00AM,19,US_TEXT
RES-1991-7432,Nov 21 2025 12:00AM,19,US_TEXT
RES-1991-7431,Nov 21 2025 12:00AM,19,US_TEXT
RES-1991-7430,Nov 21 2025 12:00AM,19,US_TEXT
RES-1991-7420,Nov 21 2025 12:00AM,19,US_TEXT
RES-1991-7418,Nov 21 2025 12:00AM,19,US_TEXT
RES-1991-7415,Nov 21 2025 12:00AM,19,US_TEXT
RES-1991-7405,Nov 21 2025 12:00AM,19,US_TEXT
RES-1991-7403,Nov 21 2025 12:00AM,19,US_TEXT
RES-1991-7399,Nov 21 2025 12:00AM,19,US_TEXT
RES-1991-7397,Nov 21 2025 12:00AM,19,US_TEXT
RES-1991-7395,Nov 21 2025 12:00AM,19,US_TEXT
RES-1991-7392,Nov 21 2025 12:00AM,19,US_TEXT
RES-1991-7391,Nov 21 2025 12:00AM,19,US_TEXT
RES-1991-7382,Nov 21 2025 12:00AM,19,US_TEXT
RES-1991-7379,Nov 21 2025 12:00AM,19,US_TEXT
RES-1991-7377,Nov 21 2025 12:00AM,19,US_TEXT
RES-1991-7376,Nov 21 2025 12:00AM,19,US_TEXT
RES-1991-7374,Nov 21 2025 12:00AM,19,US_TEXT
RES-1991-7370,Nov 21 2025 12:00AM,19,US_TEXT
RES-1991-7368,Nov 21 2025 12:00AM,19,US_TEXT
RES-1991-3365,Nov 20 2025 12:00AM,19,US_TEXT
RES-1991-3356,Nov 20 2025 12:00AM,19,US_TEXT
RES-1991-3352,Nov 20 2025 12:00AM,19,US_TEXT
RES-1991-3335,Nov 20 2025 12:00AM,19,US_TEXT
RES-1991-3344,Nov 20 2025 12:00AM,19,US_TEXT
RES-1991-3334,Nov 20 2025 12:00AM,19,US_TEXT
RES-1991-3332,Nov 20 2025 12:00AM,19,US_TEXT
RES-1991-3331,Nov 20 2025 12:00AM,19,US_TEXT
RES-1991-3374,Nov 20 2025 12:00AM,19,US_TEXT
RES-1991-3323,Nov 20 2025 12:00AM,19,US_TEXT
RES-1991-3309,Nov 20 2025 12:00AM,19,US_TEXT
RES-1991-3307,Nov 20 2025 12:00AM,19,US_TEXT
RES-1991-3299,Nov 20 2025 12:00AM,19,US_TEXT
RES-1991-3295,Nov 20 2025 12:00AM,19,US_TEXT
RES-1991-3294,Nov 20 2025 12:00AM,19,US_TEXT
RES-1991-3292,Nov 20 2025 12:00AM,19,US_TEXT
RES-1991-3267,Nov 20 2025 12:00AM,19,US_TEXT
RES-1991-3265,Nov 20 2025 12:00AM,19,US_TEXT
RES-1991-3264,Nov 20 2025 12:00AM,19,US_TEXT
RES-1991-3263,Nov 20 2025 12:00AM,19,US_TEXT
RES-1991-3259,Nov 20 2025 12:00AM,19,US_TEXT
RES-1991-3249,Nov 20 2025 12:00AM,19,US_TEXT
RES-1991-3246,Nov 20 2025 12:00AM,19,US_TEXT
RES-1991-3245,Nov 20 2025 12:00AM,19,US_TEXT
RES-1991-3244,Nov 20 2025 12:00AM,19,US_TEXT
RES-1991-3242,Nov 20 2025 12:00AM,19,US_TEXT
RES-1991-3241,Nov 20 2025 12:00AM,19,US_TEXT
RES-1991-3233,Nov 20 2025 12:00AM,19,US_TEXT
RES-1991-3230,Nov 20 2025 12:00AM,19,US_TEXT
RES-1991-3227,Nov 20 2025 12:00AM,19,US_TEXT
RES-1991-3222,Nov 20 2025 12:00AM,19,US_TEXT
RES-1991-3221,Nov 20 2025 12:00AM,19,US_TEXT
RES-1991-3218,Nov 20 2025 12:00AM,19,US_TEXT
RES-1991-3217,Nov 20 2025 12:00AM,19,US_TEXT
RES-1991-3216,Nov 20 2025 12:00AM,19,US_TEXT
RES-1991-3215,Nov 20 2025 12:00AM,19,US_TEXT
RES-1991-3214,Nov 20 2025 12:00AM,19,US_TEXT
RES-1991-3210,Nov 20 2025 12:00AM,19,US_TEXT
RES-1991-3209,Nov 20 2025 12:00AM,19,US_TEXT
RES-1991-3201,Nov 20 2025 12:00AM,19,US_TEXT
RES-1991-3194,Nov 20 2025 12:00AM,19,US_TEXT
RES-1991-3185,Nov 20 2025 12:00AM,19,US_TEXT
RES-1991-3180,Nov 20 2025 12:00AM,19,US_TEXT
RES-1991-3176,Nov 20 2025 12:00AM,19,US_TEXT
RES-1991-3174,Nov 20 2025 12:00AM,19,US_TEXT
RES-1991-3165,Nov 20 2025 12:00AM,19,US_TEXT
RES-1991-3159,Nov 20 2025 12:00AM,19,US_TEXT
RES-1991-3158,Nov 20 2025 12:00AM,19,US_TEXT
RES-1991-3157,Nov 20 2025 12:00AM,19,US_TEXT
RES-1991-3155,Nov 20 2025 12:00AM,19,US_TEXT
RES-1991-3150,Nov 20 2025 12:00AM,19,US_TEXT
RES-1991-3148,Nov 20 2025 12:00AM,19,US_TEXT
RES-1991-3143,Nov 20 2025 12:00AM,19,US_TEXT
RES-1991-3141,Nov 20 2025 12:00AM,19,US_TEXT
RES-1991-3138,Nov 20 2025 12:00AM,19,US_TEXT
RES-1991-3135,Nov 20 2025 12:00AM,19,US_TEXT
RES-1991-3131,Nov 20 2025 12:00AM,19,US_TEXT
RES-1991-3129,Nov 20 2025 12:00AM,19,US_TEXT
RES-1991-3128,Nov 20 2025 12:00AM,19,US_TEXT
RES-1991-3124,Nov 20 2025 12:00AM,19,US_TEXT
RES-1991-3123,Nov 20 2025 12:00AM,19,US_TEXT
RES-1991-3122,Nov 20 2025 12:00AM,19,US_TEXT
RES-1991-3121,Nov 20 2025 12:00AM,19,US_TEXT
RES-1991-3120,Nov 20 2025 12:00AM,19,US_TEXT
RES-1991-3119,Nov 20 2025 12:00AM,19,US_TEXT
RES-1991-3118,Nov 20 2025 12:00AM,19,US_TEXT
RES-1991-3117,Nov 20 2025 12:00AM,19,US_TEXT
RES-1991-3116,Nov 20 2025 12:00AM,19,US_TEXT
RES-1991-3114,Nov 20 2025 12:00AM,19,US_TEXT
RES-1991-3113,Nov 20 2025 12:00AM,19,US_TEXT
RES-1991-3110,Nov 20 2025 12:00AM,19,US_TEXT
RES-1991-3108,Nov 20 2025 12:00AM,19,US_TEXT
RES-1991-3107,Nov 20 2025 12:00AM,19,US_TEXT
RES-1991-3106,Nov 20 2025 12:00AM,19,US_TEXT
RES-1991-3103,Nov 20 2025 12:00AM,19,US_TEXT
RES-1991-3102,Nov 20 2025 12:00AM,19,US_TEXT
RES-1991-3101,Nov 20 2025 12:00AM,19,US_TEXT
RES-1991-3098,Nov 20 2025 12:00AM,19,US_TEXT
RES-1991-3096,Nov 20 2025 12:00AM,19,US_TEXT
RES-1991-3095,Nov 20 2025 12:00AM,19,US_TEXT
RES-1991-3088,Nov 20 2025 12:00AM,19,US_TEXT
RES-1991-3084,Nov 20 2025 12:00AM,19,US_TEXT
RES-1991-3080,Nov 20 2025 12:00AM,19,US_TEXT
RES-1991-3078,Nov 20 2025 12:00AM,19,US_TEXT
RES-1991-3077,Nov 20 2025 12:00AM,19,US_TEXT
RES-1991-3073,Nov 20 2025 12:00AM,19,US_TEXT
RES-1991-3069,Nov 20 2025 12:00AM,19,US_TEXT
RES-1991-3066,Nov 20 2025 12:00AM,19,US_TEXT
RES-1991-3064,Nov 20 2025 12:00AM,19,US_TEXT
RES-1991-3063,Nov 20 2025 12:00AM,19,US_TEXT
RES-1991-3061,Nov 20 2025 12:00AM,19,US_TEXT
RES-1991-3060,Nov 20 2025 12:00AM,19,US_TEXT
RES-1991-3059,Nov 20 2025 12:00AM,19,US_TEXT
RES-1991-3058,Nov 20 2025 12:00AM,19,US_TEXT
RES-1991-3056,Nov 20 2025 12:00AM,19,US_TEXT
RES-1991-3055,Nov 20 2025 12:00AM,19,US_TEXT
RES-1991-3051,Nov 20 2025 12:00AM,19,US_TEXT
RES-1991-3050,Nov 20 2025 12:00AM,19,US_TEXT
RES-1990-4313,Nov 20 2025 12:00AM,19,US_TEXT
RES-1990-4312,Nov 20 2025 12:00AM,19,US_TEXT
RES-1990-4310,Nov 20 2025 12:00AM,19,US_TEXT
RES-1990-4309,Nov 20 2025 12:00AM,19,US_TEXT
RES-1990-4307,Nov 20 2025 12:00AM,19,US_TEXT
RES-1990-4306,Nov 20 2025 12:00AM,19,US_TEXT
RES-1990-4305,Nov 20 2025 12:00AM,19,US_TEXT
RES-1990-4304,Nov 20 2025 12:00AM,19,US_TEXT
RES-1990-4303,Nov 20 2025 12:00AM,19,US_TEXT
RES-1990-4302,Nov 20 2025 12:00AM,19,US_TEXT
RES-1990-4301,Nov 20 2025 12:00AM,19,US_TEXT
RES-1990-4298,Nov 20 2025 12:00AM,19,US_TEXT
RES-1990-4297,Nov 20 2025 12:00AM,19,US_TEXT
RES-1990-4296,Nov 20 2025 12:00AM,19,US_TEXT
RES-1990-4295,Nov 20 2025 12:00AM,19,US_TEXT
RES-1990-4294,Nov 20 2025 12:00AM,19,US_TEXT
RES-1990-4278,Nov 19 2025 12:00AM,19,US_TEXT
RES-1990-4277,Nov 19 2025 12:00AM,19,US_TEXT
RES-1990-4276,Nov 19 2025 12:00AM,19,US_TEXT
RES-1990-4275,Nov 19 2025 12:00AM,19,US_TEXT
RES-1990-4274,Nov 19 2025 12:00AM,19,US_TEXT
RES-1990-4273,Nov 19 2025 12:00AM,19,US_TEXT
RES-1990-4272,Nov 19 2025 12:00AM,19,US_TEXT
RES-1990-4270,Nov 19 2025 12:00AM,19,US_TEXT
RES-1990-4269,Nov 19 2025 12:00AM,19,US_TEXT
RES-1990-4268,Nov 19 2025 12:00AM,19,US_TEXT
RES-1990-4267,Nov 19 2025 12:00AM,19,US_TEXT
RES-1990-4266,Nov 19 2025 12:00AM,19,US_TEXT
RES-1990-4265,Nov 19 2025 12:00AM,19,US_TEXT
